2368,9959,VENCIDO
2369,7587,EVALUADO
2370,9715,DESESTIMADO
2371,73,APROBADO
2372,7929,VENCIDO
2373,9661,EVALUADO
2374,8461,DESESTIMADO
2375,8190,EVALUADO
2376,7369,PENDIENTE
2377,9858,DESESTIMADO
2378,9616,PENDIENTE
2379,1578,VENCIDO
2380,6953,PENDIENTE
2381,952,VENCIDO
2382,3398,VENCIDO
2383,7794,EVALUADO
2384,2453,DESESTIMADO
2385,7751,SUBSANADO
2386,696,APROBADO
2387,5293,DESESTIMADO
2388,5396,SUBSANADO
2389,5299,EVALUADO
2390,8685,VENCIDO
2391,2959,EVALUADO
2392,7052,DESESTIMADO
2393,5060,PENDIENTE
2394,7565,APROBADO
2395,94,APROBADO
2396,1488,VENCIDO
2397,6785,SUBSANADO
2398,4557,APROBADO
2399,1965,EVALUADO
2400,5410,EVALUADO
2401,4678,PENDIENTE
2402,9265,EVALUADO
2403,319,EVALUADO
2404,7036,PENDIENTE
2405,9897,EVALUADO
2406,8017,APROBADO
2407,578,DESESTIMADO
2408,4849,APROBADO
2409,3796,EVALUADO
2410,9233,SUBSANADO
2411,2577,EVALUADO
2412,8201,EVALUADO
2413,1622,DESESTIMADO
2414,4593,EVALUADO
2415,3022,DESESTIMADO
2416,4728,SUBSANADO
2417,6741,DESESTIMADO
2418,9869,APROBADO
2419,8632,PENDIENTE
2420,7521,PENDIENTE
2421,5623,VENCIDO
2422,8703,EVALUADO
2423,6796,EVALUADO
2424,894,DESESTIMADO
2425,3407,SUBSANADO
2426,8602,VENCIDO
2427,3449,APROBADO
2428,193,EVALUADO
2429,4881,DESESTIMADO
2430,7996,SUBSANADO
2431,7995,PENDIENTE
2432,4824,EVALUADO
2433,6876,APROBADO
2434,6481,PENDIENTE
2435,256,EVALUADO
2436,6305,PENDIENTE
2437,71,APROBADO
2438,7933,SUBSANADO
2439,5993,APROBADO
2440,152,SUBSANADO
2441,5773,PENDIENTE
2442,2791,APROBADO
2443,7937,SUBSANADO
2444,6398,DESESTIMADO
2445,8898,EVALUADO
2446,1081,SUBSANADO
2447,8359,DESESTIMADO
2448,2258,VENCIDO
2449,1689,PENDIENTE
2450,784,DESESTIMADO
2451,3253,SUBSANADO
2452,9527,APROBADO
2453,4261,VENCIDO
2454,6150,PENDIENTE
2455,2412,VENCIDO
2456,2612,DESESTIMADO
2457,152,PENDIENTE
2458,8708,DESESTIMADO
2459,893,EVALUADO
2460,9526,APROBADO
2461,231,SUBSANADO
2462,8869,SUBSANADO
2463,9242,PENDIENTE
2464,2293,PENDIENTE
2465,1777,SUBSANADO
2466,8489,SUBSANADO
2467,1192,EVALUADO
2468,925,SUBSANADO
2469,1283,EVALUADO
2470,1541,PENDIENTE
2471,271,APROBADO
2472,7970,EVALUADO
2473,8409,EVALUADO
2474,5299,VENCIDO
2475,2189,APROBADO
2476,5787,PENDIENTE
2477,2303,DESESTIMADO
2478,4669,PENDIENTE
2479,9567,SUBSANADO
2480,6421,EVALUADO
2481,9369,DESESTIMADO
2482,112,APROBADO
2483,8758,APROBADO
2484,1811,SUBSANADO
2485,2982,VENCIDO
2486,6983,VENCIDO
2487,6355,PENDIENTE
2488,3799,PENDIENTE
2489,6848,SUBSANADO
2490,2232,EVALUADO
2491,7815,APROBADO
2492,9896,DESESTIMADO
2493,7948,EVALUADO
2494,9687,SUBSANADO
2495,1997,VENCIDO
2496,6136,SUBSANADO
2497,3118,DESESTIMADO
2498,2297,EVALUADO
2499,8135,VENCIDO
2500,4164,PENDIENTE
2501,9525,DESESTIMADO
2502,5969,DESESTIMADO
2503,919,SUBSANADO
2504,7408,VENCIDO
2505,2023,EVALUADO
2506,1989,SUBSANADO
2507,459,APROBADO
2508,8557,APROBADO
2509,5721,EVALUADO
2510,3840,APROBADO
2511,4686,VENCIDO
2512,7397,VENCIDO
2513,731,VENCIDO
2514,464,VENCIDO
2515,7562,DESESTIMADO
2516,3339,EVALUADO
2517,6644,SUBSANADO
2518,4728,VENCIDO
2519,2345,DESESTIMADO
2520,8791,SUBSANADO
2521,3008,VENCIDO
2522,1112,DESESTIMADO
2523,9232,EVALUADO
2524,255,APROBADO
2525,5241,APROBADO
2526,2304,PENDIENTE
2527,6551,APROBADO
2528,3279,SUBSANADO
2529,4608,DESESTIMADO
2530,1365,APROBADO
2531,1292,APROBADO
2532,39,EVALUADO
2533,953,SUBSANADO
2534,4497,PENDIENTE
2535,8123,VENCIDO
2536,4506,EVALUADO
2537,1262,EVALUADO
2538,8743,VENCIDO
2539,9050,VENCIDO
2540,5570,VENCIDO
2541,8564,DESESTIMADO
2542,4591,PENDIENTE
2543,5695,DESESTIMADO
2544,8835,SUBSANADO
2545,314,VENCIDO
2546,7205,APROBADO
2547,476,PENDIENTE
2548,8838,APROBADO
2549,9770,SUBSANADO
2550,3276,SUBSANADO
2551,8036,EVALUADO
2552,6861,VENCIDO
2553,9320,DESESTIMADO
2554,9485,DESESTIMADO
2555,4679,APROBADO
2556,1259,EVALUADO
2557,5246,VENCIDO
2558,9643,APROBADO
2559,938,SUBSANADO
2560,7868,APROBADO
2561,5135,SUBSANADO
2562,7918,VENCIDO
2563,8446,PENDIENTE
2564,5066,PENDIENTE
2565,7679,APROBADO
2566,8480,DESESTIMADO
2567,8240,SUBSANADO
2568,4913,SUBSANADO
2569,2312,SUBSANADO
2570,3421,PENDIENTE
2571,4653,VENCIDO
2572,9028,PENDIENTE
2573,478,PENDIENTE
2574,9090,EVALUADO
2575,6568,DESESTIMADO
2576,576,DESESTIMADO
2577,6200,EVALUADO
2578,198,PENDIENTE
2579,2656,APROBADO
2580,2753,APROBADO
2581,6865,VENCIDO
2582,5479,EVALUADO
2583,7467,APROBADO
2584,3997,APROBADO
2585,8879,EVALUADO
2586,4026,SUBSANADO
2587,8190,APROBADO
2588,9501,APROBADO
2589,3030,APROBADO
2590,6138,APROBADO
2591,9499,APROBADO
2592,1951,VENCIDO
2593,9931,SUBSANADO
2594,3678,VENCIDO
2595,1270,DESESTIMADO
2596,262,EVALUADO
2597,8417,VENCIDO
2598,6040,VENCIDO
2599,4480,DESESTIMADO
2600,7010,PENDIENTE
2601,4899,SUBSANADO
2602,395,APROBADO
2603,4882,VENCIDO
2604,8950,VENCIDO
2605,4602,APROBADO
2606,6077,VENCIDO
2607,8010,SUBSANADO
2608,9158,SUBSANADO
2609,9688,VENCIDO
2610,8542,APROBADO
2611,4679,PENDIENTE
2612,7635,PENDIENTE
2613,2971,APROBADO
2614,3012,DESESTIMADO
2615,6014,SUBSANADO
2616,5666,PENDIENTE
2617,5603,APROBADO
2618,4080,VENCIDO
2619,8089,VENCIDO
2620,7177,SUBSANADO
2621,6502,EVALUADO
2622,1759,DESESTIMADO
2623,877,APROBADO
2624,5129,DESESTIMADO
2625,7391,DESESTIMADO
2626,7156,PENDIENTE
2627,9799,EVALUADO
2628,4178,VENCIDO
2629,354,PENDIENTE
2630,6007,PENDIENTE
2631,604,EVALUADO
2632,1221,EVALUADO
2633,2985,PENDIENTE
2634,7649,DESESTIMADO
2635,615,PENDIENTE
2636,2422,APROBADO
2637,4088,DESESTIMADO
2638,1369,VENCIDO
2639,2788,PENDIENTE
2640,8085,SUBSANADO
2641,845,DESESTIMADO
2642,6702,APROBADO
2643,4459,SUBSANADO
2644,3656,SUBSANADO
2645,2093,SUBSANADO
2646,7900,EVALUADO
2647,9003,APROBADO
2648,5338,DESESTIMADO
2649,8740,EVALUADO
2650,6109,EVALUADO
2651,9599,SUBSANADO
2652,4353,SUBSANADO
2653,365,SUBSANADO
2654,6255,VENCIDO
2655,4431,EVALUADO
2656,3188,VENCIDO
2657,249,APROBADO
2658,3553,DESESTIMADO
2659,8370,EVALUADO
2660,4706,PENDIENTE
2661,2577,APROBADO
2662,5620,VENCIDO
2663,4523,APROBADO
2664,9767,EVALUADO
2665,4824,EVALUADO
2666,6962,APROBADO
2667,1065,EVALUADO
2668,62,VENCIDO
2669,9981,SUBSANADO
2670,3250,APROBADO
2671,6741,EVALUADO
2672,324,VENCIDO
2673,7297,SUBSANADO
2674,8392,APROBADO
2675,9950,EVALUADO
2676,371,VENCIDO
2677,6615,PENDIENTE
2678,4809,VENCIDO
2679,5212,APROBADO
2680,569,APROBADO
2681,6689,VENCIDO
2682,1392,DESESTIMADO
2683,1220,VENCIDO
2684,7256,APROBADO
2685,1233,VENCIDO
2686,5862,SUBSANADO
2687,4890,DESESTIMADO
2688,3216,DESESTIMADO
2689,9476,SUBSANADO
2690,2761,DESESTIMADO
2691,6862,VENCIDO
2692,9414,PENDIENTE
2693,4976,DESESTIMADO
2694,4699,SUBSANADO
2695,4719,DESESTIMADO
2696,4855,APROBADO
2697,1503,APROBADO
2698,1579,SUBSANADO
2699,5398,VENCIDO
2700,384,EVALUADO
2701,1375,DESESTIMADO
2702,2616,APROBADO
2703,1327,SUBSANADO
2704,4377,DESESTIMADO
2705,323,APROBADO
2706,5938,APROBADO
2707,9767,DESESTIMADO
2708,7875,VENCIDO
2709,7212,EVALUADO
2710,4290,APROBADO
2711,6088,DESESTIMADO
2712,4436,VENCIDO
2713,2466,EVALUADO
2714,2531,PENDIENTE
2715,936,PENDIENTE
2716,5862,EVALUADO
2717,1727,APROBADO
2718,336,DESESTIMADO
2719,1392,APROBADO
2720,9752,SUBSANADO
2721,9723,SUBSANADO
2722,1259,APROBADO
2723,8737,DESESTIMADO
2724,5131,VENCIDO
2725,9509,VENCIDO
2726,446,EVALUADO
2727,5813,DESESTIMADO
2728,1324,DESESTIMADO
2729,20,DESESTIMADO
2730,1942,EVALUADO
2731,5343,VENCIDO
2732,8153,DESESTIMADO
2733,7047,SUBSANADO
2734,9349,PENDIENTE
2735,1346,SUBSANADO
2736,3065,DESESTIMADO
2737,3847,EVALUADO
2738,6708,SUBSANADO
2739,1441,DESESTIMADO
2740,374,APROBADO
2741,443,PENDIENTE
2742,5242,VENCIDO
2743,121,EVALUADO
2744,2325,APROBADO
2745,1369,APROBADO
2746,7648,PENDIENTE
2747,9931,APROBADO
2748,7908,DESESTIMADO
2749,1989,VENCIDO
2750,6064,APROBADO
2751,454,DESESTIMADO
2752,9814,APROBADO
2753,9173,SUBSANADO
2754,4603,VENCIDO
2755,9250,PENDIENTE
2756,7206,DESESTIMADO
2757,6116,EVALUADO
2758,2787,VENCIDO
2759,4201,EVALUADO
2760,5138,VENCIDO
2761,6620,SUBSANADO
2762,9438,APROBADO
2763,408,PENDIENTE
2764,4203,DESESTIMADO
2765,5591,SUBSANADO
2766,1338,PENDIENTE
2767,846,DESESTIMADO
2768,3498,VENCIDO
2769,4509,PENDIENTE
2770,8831,VENCIDO
2771,8249,SUBSANADO
2772,5483,VENCIDO
2773,6698,APROBADO
2774,9848,SUBSANADO
2775,6158,SUBSANADO
2776,6703,APROBADO
2777,8414,DESESTIMADO
2778,6887,DESESTIMADO
2779,4491,APROBADO
2780,7086,SUBSANADO
2781,1809,PENDIENTE
2782,1190,VENCIDO
2783,1898,DESESTIMADO
2784,3577,APROBADO
2785,3448,PENDIENTE
2786,9448,APROBADO
2787,3735,APROBADO
2788,4756,PENDIENTE
2789,1577,SUBSANADO
2790,6223,PENDIENTE
2791,4281,VENCIDO
2792,936,DESESTIMADO
2793,8576,PENDIENTE
2794,2306,PENDIENTE
2795,8141,EVALUADO
2796,1425,SUBSANADO
2797,954,DESESTIMADO
2798,6531,EVALUADO
2799,8130,SUBSANADO
2800,2716,DESESTIMADO
2801,9753,APROBADO
2802,4970,SUBSANADO
2803,2521,VENCIDO
2804,6688,DESESTIMADO
2805,880,DESESTIMADO
2806,8402,DESESTIMADO
2807,4559,PENDIENTE
2808,5321,EVALUADO
2809,9962,EVALUADO
2810,1824,DESESTIMADO
2811,5011,SUBSANADO
2812,4556,EVALUADO
2813,5318,VENCIDO
2814,725,SUBSANADO
2815,8803,DESESTIMADO
2816,8848,VENCIDO
2817,8739,SUBSANADO
2818,4172,DESESTIMADO
2819,6078,DESESTIMADO
2820,5267,PENDIENTE
2821,7478,SUBSANADO
2822,4824,PENDIENTE
2823,5104,SUBSANADO
2824,1139,DESESTIMADO
2825,8311,SUBSANADO
2826,5510,VENCIDO
2827,52,SUBSANADO
2828,7272,VENCIDO
2829,9395,VENCIDO
2830,2278,APROBADO
2831,6023,PENDIENTE
2832,5302,PENDIENTE
2833,9919,PENDIENTE
2834,8844,PENDIENTE
2835,7305,VENCIDO
2836,1508,VENCIDO
2837,2566,EVALUADO
2838,7474,EVALUADO
2839,1975,DESESTIMADO
2840,2869,VENCIDO
2841,3863,SUBSANADO
2842,8517,PENDIENTE
2843,1495,DESESTIMADO
2844,4993,EVALUADO
2845,9044,EVALUADO
2846,2952,PENDIENTE
2847,6809,SUBSANADO
2848,4862,VENCIDO
2849,3898,APROBADO
2850,1574,EVALUADO
2851,9861,APROBADO
2852,8659,APROBADO
2853,3787,EVALUADO
2854,6327,PENDIENTE
2855,2451,SUBSANADO
2856,498,VENCIDO
2857,480,EVALUADO
2858,6481,PENDIENTE
2859,301,PENDIENTE
2860,2434,SUBSANADO
2861,5569,PENDIENTE
2862,320,EVALUADO
2863,366,EVALUADO
2864,7605,APROBADO
2865,3014,VENCIDO
2866,3048,APROBADO
2867,5970,SUBSANADO
2868,7469,VENCIDO
2869,1249,VENCIDO
2870,1165,APROBADO
2871,3245,APROBADO
2872,1726,VENCIDO
2873,8190,DESESTIMADO
2874,6133,PENDIENTE
2875,7082,EVALUADO
2876,6762,DESESTIMADO
2877,5323,EVALUADO
2878,4231,PENDIENTE
2879,3009,APROBADO
2880,5467,SUBSANADO
2881,1159,EVALUADO
2882,7704,EVALUADO
2883,8221,SUBSANADO
2884,9764,APROBADO
2885,2153,VENCIDO
2886,298,APROBADO
2887,4888,PENDIENTE
2888,6490,SUBSANADO
2889,1458,APROBADO
2890,5456,APROBADO
2891,1286,DESESTIMADO
2892,6938,SUBSANADO
2893,9407,SUBSANADO
2894,5835,DESESTIMADO
2895,7400,APROBADO
2896,6940,SUBSANADO
2897,5744,DESESTIMADO
2898,7224,VENCIDO
2899,9495,EVALUADO
2900,1247,EVALUADO
2901,6198,PENDIENTE
2902,7180,EVALUADO
2903,5084,APROBADO
2904,5135,VENCIDO
2905,6601,SUBSANADO
2906,5561,VENCIDO
2907,7032,EVALUADO
2908,3190,VENCIDO
2909,2071,DESESTIMADO
2910,6135,VENCIDO
2911,7059,SUBSANADO
2912,4921,SUBSANADO
2913,9001,SUBSANADO
2914,884,PENDIENTE
2915,3834,EVALUADO
2916,5812,PENDIENTE
2917,2884,EVALUADO
2918,7562,EVALUADO
2919,2358,EVALUADO
2920,6346,PENDIENTE
2921,3496,VENCIDO
2922,4488,EVALUADO
2923,7637,EVALUADO
2924,2243,PENDIENTE
2925,2255,PENDIENTE
2926,5260,PENDIENTE
2927,3691,SUBSANADO
2928,2721,VENCIDO
2929,7968,VENCIDO
2930,3922,PENDIENTE
2931,9935,DESESTIMADO
2932,8465,DESESTIMADO
2933,3337,SUBSANADO
2934,9797,APROBADO
2935,2406,PENDIENTE
2936,6670,APROBADO
2937,9655,PENDIENTE
2938,9575,EVALUADO
2939,2319,PENDIENTE
2940,5609,APROBADO
2941,2737,DESESTIMADO
2942,5285,APROBADO
2943,4898,PENDIENTE
2944,4561,PENDIENTE
2945,4372,APROBADO
2946,1056,PENDIENTE
2947,8252,VENCIDO
2948,3079,VENCIDO
2949,8966,EVALUADO
2950,1625,APROBADO
2951,6007,PENDIENTE
2952,46,SUBSANADO
2953,9766,VENCIDO
2954,9170,PENDIENTE
2955,2481,SUBSANADO
2956,1333,DESESTIMADO
2957,4224,DESESTIMADO
2958,9155,APROBADO
2959,2180,APROBADO
2960,5851,EVALUADO
2961,2865,VENCIDO
2962,3068,PENDIENTE
2963,2694,VENCIDO
2964,1246,VENCIDO
2965,4499,SUBSANADO
2966,6126,EVALUADO
2967,5240,APROBADO
2968,2983,DESESTIMADO
2969,6401,SUBSANADO
2970,3926,EVALUADO
2971,9064,SUBSANADO
2972,5437,SUBSANADO
2973,5061,PENDIENTE
2974,90,SUBSANADO
2975,9113,VENCIDO
2976,8900,PENDIENTE
2977,4135,SUBSANADO
2978,1798,SUBSANADO
2979,5582,APROBADO
2980,3966,VENCIDO
2981,6604,PENDIENTE
2982,2837,PENDIENTE
2983,2669,PENDIENTE
2984,8031,EVALUADO
2985,555,VENCIDO
2986,3270,VENCIDO
2987,7706,EVALUADO
2988,3751,APROBADO
2989,3483,EVALUADO
2990,3305,DESESTIMADO
2991,7001,APROBADO
2992,7079,DESESTIMADO
2993,606,PENDIENTE
2994,3229,DESESTIMADO
2995,5249,DESESTIMADO
2996,2597,DESESTIMADO
2997,3409,SUBSANADO
2998,8638,SUBSANADO
2999,1221,VENCIDO
3000,5345,SUBSANADO
3001,325,SUBSANADO
3002,1177,APROBADO
3003,6084,SUBSANADO
3004,2948,APROBADO
3005,2187,PENDIENTE
3006,7266,SUBSANADO
3007,8520,EVALUADO
3008,2305,PENDIENTE
3009,2670,DESESTIMADO
3010,3579,SUBSANADO
3011,766,PENDIENTE
3012,5444,VENCIDO
3013,5008,PENDIENTE
3014,224,SUBSANADO
3015,3314,VENCIDO
3016,2580,VENCIDO
3017,8468,SUBSANADO
3018,2206,SUBSANADO
3019,2086,EVALUADO
3020,4769,SUBSANADO
3021,7175,SUBSANADO
3022,4867,DESESTIMADO
3023,7696,EVALUADO
3024,2036,PENDIENTE
3025,406,VENCIDO
3026,3526,SUBSANADO
3027,8527,DESESTIMADO
3028,1554,EVALUADO
3029,1100,APROBADO
3030,4485,PENDIENTE
3031,6088,DESESTIMADO
3032,572,PENDIENTE
3033,6397,PENDIENTE
3034,6695,EVALUADO
3035,8330,PENDIENTE
3036,9463,PENDIENTE
3037,1596,DESESTIMADO
3038,5880,DESESTIMADO
3039,8607,APROBADO
3040,2658,PENDIENTE
3041,4694,VENCIDO
3042,7852,PENDIENTE
3043,3513,VENCIDO
3044,4500,VENCIDO
3045,7700,SUBSANADO
3046,5060,SUBSANADO
3047,4139,APROBADO
3048,6530,SUBSANADO
3049,5601,DESESTIMADO
3050,5987,DESESTIMADO
3051,5570,DESESTIMADO
3052,8119,SUBSANADO
3053,725,VENCIDO
3054,1583,PENDIENTE
3055,6435,SUBSANADO
3056,1890,SUBSANADO
3057,7752,APROBADO
3058,5743,APROBADO
3059,5257,PENDIENTE
3060,4153,PENDIENTE
3061,2114,SUBSANADO
3062,7741,SUBSANADO
3063,5667,PENDIENTE
3064,6989,VENCIDO
3065,572,VENCIDO
3066,5916,PENDIENTE
3067,2677,PENDIENTE
3068,3292,VENCIDO
3069,5910,APROBADO
3070,215,PENDIENTE
3071,1454,SUBSANADO
3072,22,DESESTIMADO
3073,6075,DESESTIMADO
3074,882,APROBADO
3075,6189,VENCIDO
3076,3120,DESESTIMADO
3077,5565,EVALUADO
3078,9831,EVALUADO
3079,2684,DESESTIMADO
3080,5855,APROBADO
3081,9331,SUBSANADO
3082,402,SUBSANADO
3083,6806,DESESTIMADO
3084,9379,EVALUADO
3085,1321,VENCIDO
3086,5642,APROBADO
3087,916,SUBSANADO
3088,4909,DESESTIMADO
3089,860,EVALUADO
3090,2332,DESESTIMADO
3091,3823,EVALUADO
3092,8100,SUBSANADO
3093,2919,DESESTIMADO
3094,7588,VENCIDO
3095,8714,DESESTIMADO
3096,7589,SUBSANADO
3097,9454,PENDIENTE
3098,3557,SUBSANADO
3099,298,DESESTIMADO
3100,5210,VENCIDO
3101,2464,APROBADO
3102,7659,DESESTIMADO
3103,8372,VENCIDO
3104,1708,VENCIDO
3105,801,DESESTIMADO
3106,3839,PENDIENTE
3107,2983,APROBADO
3108,1574,PENDIENTE
3109,6204,APROBADO
3110,5930,DESESTIMADO
3111,6441,DESESTIMADO
3112,8147,PENDIENTE
3113,4397,SUBSANADO
3114,7711,VENCIDO
3115,2952,PENDIENTE
3116,3409,VENCIDO
3117,9592,EVALUADO
3118,9566,VENCIDO
3119,85,APROBADO
3120,8109,DESESTIMADO
3121,7158,VENCIDO
3122,9606,DESESTIMADO
3123,1084,APROBADO
3124,3422,APROBADO
3125,21,DESESTIMADO
3126,4689,DESESTIMADO
3127,1089,DESESTIMADO
3128,6594,SUBSANADO
3129,6349,EVALUADO
3130,6054,EVALUADO
3131,7712,SUBSANADO
3132,3708,EVALUADO
3133,900,SUBSANADO
3134,9052,SUBSANADO
3135,7833,VENCIDO
3136,9102,PENDIENTE
3137,5689,SUBSANADO
3138,8373,DESESTIMADO
3139,8431,VENCIDO
3140,6574,PENDIENTE
3141,4034,SUBSANADO
3142,5740,APROBADO
3143,2767,APROBADO
3144,1236,SUBSANADO
3145,522,PENDIENTE
3146,336,DESESTIMADO
3147,7267,EVALUADO
3148,3359,VENCIDO
3149,4045,DESESTIMADO
3150,9630,APROBADO
3151,7310,PENDIENTE
3152,6218,APROBADO
3153,6147,SUBSANADO
3154,48,PENDIENTE
3155,4686,APROBADO
3156,529,APROBADO
3157,1985,EVALUADO
3158,4193,APROBADO
3159,4118,PENDIENTE
3160,3205,SUBSANADO
3161,3778,EVALUADO
3162,1436,SUBSANADO
3163,2334,PENDIENTE
3164,5125,PENDIENTE
3165,8604,DESESTIMADO
3166,2761,SUBSANADO
3167,2887,EVALUADO
3168,1916,EVALUADO
3169,5971,DESESTIMADO
3170,6856,DESESTIMADO
3171,1136,SUBSANADO
3172,3731,EVALUADO
3173,625,SUBSANADO
3174,4020,VENCIDO
3175,8423,APROBADO
3176,152,VENCIDO
3177,3143,VENCIDO
3178,6981,EVALUADO
3179,2379,APROBADO
3180,3774,APROBADO
3181,6101,PENDIENTE
3182,1426,PENDIENTE
3183,8098,SUBSANADO
3184,9231,APROBADO
3185,6988,EVALUADO
3186,5842,VENCIDO
3187,9212,DESESTIMADO
3188,9102,DESESTIMADO
3189,3866,DESESTIMADO
3190,5699,EVALUADO
3191,768,EVALUADO
3192,914,PENDIENTE
3193,7982,SUBSANADO
3194,7179,EVALUADO
3195,8888,EVALUADO
3196,8027,EVALUADO
3197,1750,APROBADO
3198,339,PENDIENTE
3199,1582,SUBSANADO
3200,5122,DESESTIMADO
3201,8595,DESESTIMADO
3202,8924,DESESTIMADO
3203,430,DESESTIMADO
3204,1007,SUBSANADO
3205,7493,SUBSANADO
3206,4469,VENCIDO
3207,2756,PENDIENTE
3208,9721,SUBSANADO
3209,1333,VENCIDO
3210,7638,SUBSANADO
3211,9686,SUBSANADO
3212,2924,VENCIDO
3213,2887,PENDIENTE
3214,3670,SUBSANADO
3215,6912,DESESTIMADO
3216,7706,VENCIDO
3217,3244,VENCIDO
3218,8572,VENCIDO
3219,887,DESESTIMADO
3220,6226,VENCIDO
3221,1155,APROBADO
3222,8834,APROBADO
3223,4792,EVALUADO
3224,5890,VENCIDO
3225,7802,VENCIDO
3226,8335,APROBADO
3227,1587,APROBADO
3228,3188,DESESTIMADO
3229,6651,VENCIDO
3230,7860,PENDIENTE
3231,8635,VENCIDO
3232,6500,APROBADO
3233,8735,APROBADO
3234,9477,DESESTIMADO
3235,3185,VENCIDO
3236,161,PENDIENTE
3237,9390,APROBADO
3238,8754,PENDIENTE
3239,656,PENDIENTE
3240,6322,APROBADO
3241,4469,VENCIDO
3242,6355,EVALUADO
3243,3885,VENCIDO
3244,1454,DESESTIMADO
3245,6913,VENCIDO
3246,3905,PENDIENTE
3247,3182,APROBADO
3248,5016,EVALUADO
3249,2785,VENCIDO
3250,7409,PENDIENTE
3251,3613,EVALUADO
3252,4365,VENCIDO
3253,9400,PENDIENTE
3254,2537,EVALUADO
3255,5796,PENDIENTE
3256,3072,EVALUADO
3257,4148,EVALUADO
3258,9411,DESESTIMADO
3259,8383,DESESTIMADO
3260,7120,EVALUADO
3261,2740,EVALUADO
3262,2219,EVALUADO
3263,1861,VENCIDO
3264,201,DESESTIMADO
3265,2313,APROBADO
3266,8163,DESESTIMADO
3267,3845,PENDIENTE
3268,1541,VENCIDO
3269,2184,SUBSANADO
3270,613,APROBADO
3271,5425,DESESTIMADO
3272,8145,VENCIDO
3273,7898,SUBSANADO
3274,3719,PENDIENTE
3275,7318,SUBSANADO
3276,3108,PENDIENTE
3277,7117,EVALUADO
3278,6830,VENCIDO
3279,3682,EVALUADO
3280,171,SUBSANADO
3281,5937,PENDIENTE
3282,2800,DESESTIMADO
3283,6569,APROBADO
3284,4463,APROBADO
3285,5387,SUBSANADO
3286,9527,APROBADO
3287,1298,EVALUADO
3288,7667,SUBSANADO
3289,9992,VENCIDO
3290,8354,DESESTIMADO
3291,2848,DESESTIMADO
3292,6850,SUBSANADO
3293,7940,EVALUADO
3294,629,APROBADO
3295,814,SUBSANADO
3296,209,PENDIENTE
3297,9564,SUBSANADO
3298,9750,APROBADO
3299,917,APROBADO
3300,3385,PENDIENTE
3301,6200,EVALUADO
3302,512,EVALUADO
3303,2708,APROBADO
3304,796,APROBADO
3305,1243,PENDIENTE
3306,9588,APROBADO
3307,6272,DESESTIMADO
3308,8197,PENDIENTE
3309,708,SUBSANADO
3310,5268,VENCIDO
3311,839,VENCIDO
3312,7141,APROBADO
3313,7860,APROBADO
3314,6199,DESESTIMADO
3315,4161,SUBSANADO
3316,8254,SUBSANADO
3317,7644,APROBADO
3318,3909,DESESTIMADO
3319,5858,VENCIDO
3320,4735,SUBSANADO
3321,7362,PENDIENTE
3322,5971,VENCIDO
3323,8236,SUBSANADO
3324,2960,APROBADO
3325,3506,VENCIDO
3326,1799,APROBADO
3327,3130,EVALUADO
3328,7792,EVALUADO
3329,5112,PENDIENTE
3330,1986,APROBADO
3331,8160,SUBSANADO
3332,3356,VENCIDO
3333,7826,SUBSANADO
3334,4998,VENCIDO
3335,4540,DESESTIMADO
3336,6270,SUBSANADO
3337,7572,DESESTIMADO
3338,5089,DESESTIMADO
3339,4019,DESESTIMADO
3340,4509,PENDIENTE
3341,9292,VENCIDO
3342,3777,SUBSANADO
3343,8929,EVALUADO
3344,117,APROBADO
3345,2207,SUBSANADO
3346,2328,VENCIDO
3347,3827,PENDIENTE
3348,9847,DESESTIMADO
3349,499,EVALUADO
3350,562,PENDIENTE
3351,9142,PENDIENTE
3352,4224,DESESTIMADO
3353,1139,EVALUADO
3354,8733,SUBSANADO
3355,2151,VENCIDO
3356,4629,DESESTIMADO
3357,5960,EVALUADO
3358,5319,DESESTIMADO
3359,4093,PENDIENTE
3360,2595,PENDIENTE
3361,703,SUBSANADO
3362,7516,APROBADO
3363,7238,APROBADO
3364,9854,VENCIDO
3365,5371,APROBADO
3366,6223,DESESTIMADO
3367,6585,APROBADO
3368,4340,SUBSANADO
3369,9732,EVALUADO
3370,4200,VENCIDO
3371,3784,VENCIDO
3372,599,DESESTIMADO
3373,843,PENDIENTE
3374,7694,EVALUADO
3375,2584,APROBADO
3376,6227,SUBSANADO
3377,2243,EVALUADO
3378,5085,EVALUADO
3379,1817,APROBADO
3380,4983,PENDIENTE
3381,273,DESESTIMADO
3382,5103,VENCIDO
3383,5915,SUBSANADO
3384,6185,VENCIDO
3385,5991,DESESTIMADO
3386,2830,SUBSANADO
3387,7691,PENDIENTE
3388,6284,SUBSANADO
3389,7698,DESESTIMADO
3390,2185,PENDIENTE
3391,3439,PENDIENTE
3392,4003,VENCIDO
3393,2183,DESESTIMADO
3394,9899,APROBADO
3395,1231,VENCIDO
3396,6841,SUBSANADO
3397,448,APROBADO
3398,334,EVALUADO
3399,8563,SUBSANADO
3400,150,PENDIENTE
3401,8287,PENDIENTE
3402,5533,DESESTIMADO
3403,1024,SUBSANADO
3404,565,DESESTIMADO
3405,4060,SUBSANADO
3406,2418,EVALUADO
3407,762,DESESTIMADO
3408,9854,DESESTIMADO
3409,8401,VENCIDO
3410,1296,SUBSANADO
3411,6429,SUBSANADO
3412,8229,VENCIDO
